"Name","ID","Class","Entry","Symbol","EC","KO","Description"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54490","UGT2B28","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B28"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54578","UGT1A6","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A6"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54657","UGT1A4","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A4"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54658","UGT1A1","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A1"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54659","UGT1A3","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A3"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","7365","UGT2B10","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B10"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54600","UGT1A9","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A9"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","7364","UGT2B7","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B7"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54575","UGT1A10","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A10"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54576","UGT1A8","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A8"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54579","UGT1A5","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A5"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","7366","UGT2B15","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B15"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54577","UGT1A7","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A7"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","7363","UGT2B4","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B4"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","574537","UGT2A2","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member A2"
"Retinol metabolism","hsa00830","Metabolism; Metabolism of cofactors and vitamins","54884","RETSAT","1.3.99.23","K09516","retinol saturase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","211","ALAS1","2.3.1.37","K00643","5'-aminolevulinate synthase 1"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","212","ALAS2","2.3.1.37","K00643","5'-aminolevulinate synthase 2"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","124454","EARS2","6.1.1.17","K01885","glutamyl-tRNA synthetase 2, mitochondrial"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","2058","EPRS","6.1.1.15 6.1.1.17","K14163","glutamyl-prolyl-tRNA synthetase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","210","ALAD","4.2.1.24","K01698","aminolevulinate dehydratase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","3145","HMBS","2.5.1.61","K01749","hydroxymethylbilane synthase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","7390","UROS","4.2.1.75","K01719","uroporphyrinogen III synthase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","7389","UROD","4.1.1.37","K01599","uroporphyrinogen decarboxylase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","1371","CPOX","1.3.3.3","K00228","coproporphyrinogen oxidase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","5498","PPOX","1.3.3.15 1.3.3.4","K00231","protoporphyrinogen oxidase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","2235","FECH","4.99.1.9 4.99.1.1","K01772","ferrochelatase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","1352","COX10","2.5.1.-","K02257","COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","1355","COX15","COX15; COX15, cytochrome c oxidase assembly homolog [KO:K02259","K02259","COX15, cytochrome c oxidase assembly homolog"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","326625","MMAB","2.5.1.17","K00798","methylmalonic aciduria (cobalamin deficiency) cblB type"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","3162","HMOX1","1.14.14.18","K00510","heme oxygenase 1"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","3163","HMOX2","1.14.14.18","K21418","heme oxygenase 2"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","644","BLVRA","1.3.1.24","K00214","biliverdin reductase A"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","645","BLVRB","1.5.1.30 1.3.1.24","K05901","biliverdin reductase B"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","10941","UGT2A1","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member A1 complex locus"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","79799","UGT2A3","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member A3"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","7367","UGT2B17","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B17"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","10720","UGT2B11","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B11"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54490","UGT2B28","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B28"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54578","UGT1A6","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A6"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54657","UGT1A4","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A4"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54658","UGT1A1","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A1"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54659","UGT1A3","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A3"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","7365","UGT2B10","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B10"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54600","UGT1A9","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A9"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","7364","UGT2B7","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B7"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54575","UGT1A10","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A10"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54576","UGT1A8","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A8"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54579","UGT1A5","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A5"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","7366","UGT2B15","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B15"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","54577","UGT1A7","2.4.1.17","K00699","UDP glucuronosyltransferase family 1 member A7"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","7363","UGT2B4","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member B4"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","574537","UGT2A2","2.4.1.17","K00699","UDP glucuronosyltransferase family 2 member A2"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","2990","GUSB","3.2.1.31","K01195","glucuronidase beta"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","3052","HCCS","4.4.1.17","K01764","holocytochrome c synthase"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","1356","CP","1.16.3.1","K13624","ceruloplasmin"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","9843","HEPH","1.16.3.1","K14735","hephaestin"
"Porphyrin and chlorophyll metabolism","hsa00860","Metabolism; Metabolism of cofactors and vitamins","2395","FXN","1.16.3.1","K19054","frataxin"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","39","ACAT2","2.3.1.9","K00626","acetyl-CoA acetyltransferase 2"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","38","ACAT1","2.3.1.9","K00626","acetyl-CoA acetyltransferase 1"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","3157","HMGCS1","2.3.3.10","K01641","3-hydroxy-3-methylglutaryl-CoA synthase 1"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","3158","HMGCS2","2.3.3.10","K01641","3-hydroxy-3-methylglutaryl-CoA synthase 2"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","3156","HMGCR","1.1.1.34","K00021","3-hydroxy-3-methylglutaryl-CoA reductase"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","4598","MVK","2.7.1.36","K00869","mevalonate kinase"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","10654","PMVK","2.7.4.2","K13273","phosphomevalonate kinase"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","4597","MVD","4.1.1.33","K01597","mevalonate diphosphate decarboxylase"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","3422","IDI1","5.3.3.2","K01823","isopentenyl-diphosphate delta isomerase 1"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","91734","IDI2","5.3.3.2","K01823","isopentenyl-diphosphate delta isomerase 2"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","2224","FDPS","2.5.1.10 2.5.1.1","K00787","farnesyl diphosphate synthase"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","9453","GGPS1","2.5.1.29 2.5.1.10 2.5.1.1","K00804","geranylgeranyl diphosphate synthase 1"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","23590","PDSS1","2.5.1.91","K12504","decaprenyl diphosphate synthase subunit 1"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","57107","PDSS2","2.5.1.91","K12505","decaprenyl diphosphate synthase subunit 2"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","79947","DHDDS","2.5.1.87","K11778","dehydrodolichyl diphosphate synthase subunit"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","116150","NUS1","2.5.1.87","K19177","NUS1 dehydrodolichyl diphosphate synthase subunit"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","2339","FNTA","2.5.1.59 2.5.1.58","K05955","farnesyltransferase, CAAX box, alpha"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","2342","FNTB","2.5.1.58","K05954","farnesyltransferase, CAAX box, beta"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","9986","RCE1","3.4.22.-","K08658","Ras converting CAAX endopeptidase 1"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","10269","ZMPSTE24","3.4.24.84","K06013","zinc metallopeptidase STE24"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","23463","ICMT","2.1.1.100","K00587","isoprenylcysteine carboxyl methyltransferase"
"Terpenoid backbone biosynthesis","hsa00900","Metabolism; Metabolism of terpenoids and polyketides","51449","PCYOX1","1.8.3.6 1.8.3.5","K05906","prenylcysteine oxidase 1"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","2747","GLUD2","1.4.1.3","K00261","glutamate dehydrogenase 2"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","2746","GLUD1","1.4.1.3","K00261","glutamate dehydrogenase 1"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","2752","GLUL","6.3.1.2","K01915","glutamate-ammonia ligase"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","1373","CPS1","6.3.4.16","K01948","carbamoyl-phosphate synthase 1"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","377677","CA13","4.2.1.1","K01672","carbonic anhydrase 13"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","759","CA1","4.2.1.1","K01672","carbonic anhydrase 1"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","765","CA6","4.2.1.1","K01672","carbonic anhydrase 6"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","766","CA7","4.2.1.1","K01672","carbonic anhydrase 7"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","771","CA12","4.2.1.1","K01672","carbonic anhydrase 12"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","11238","CA5B","4.2.1.1","K01672","carbonic anhydrase 5B"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","23632","CA14","4.2.1.1","K01672","carbonic anhydrase 14"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","768","CA9","4.2.1.1","K01672","carbonic anhydrase 9"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","761","CA3","4.2.1.1","K01672","carbonic anhydrase 3"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","763","CA5A","4.2.1.1","K01672","carbonic anhydrase 5A"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","767","CA8","4.2.1.1","K01672","carbonic anhydrase 8"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","760","CA2","4.2.1.1","K18245","carbonic anhydrase 2"
"Nitrogen metabolism","hsa00910","Metabolism; Energy metabolism","762","CA4","4.2.1.1","K18246","carbonic anhydrase 4"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","9060","PAPSS2","2.7.1.25 2.7.7.4","K13811","3'-phosphoadenosine 5'-phosphosulfate synthase 2"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","9061","PAPSS1","2.7.1.25 2.7.7.4","K13811","3'-phosphoadenosine 5'-phosphosulfate synthase 1"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","10380","BPNT1","3.1.3.7","K01082","3'(2'), 5'-bisphosphate nucleotidase 1"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","54928","IMPAD1","3.1.3.7 3.1.3.25","K15759","inositol monophosphatase domain containing 1"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","6821","SUOX","1.8.3.1","K00387","sulfite oxidase"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","54205","CYCS","CYCS; cytochrome c, somatic [KO:K08738","K08738","cytochrome c, somatic"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","23474","ETHE1","1.13.11.18","K17725","ETHE1, persulfide dioxygenase"
"Sulfur metabolism","hsa00920","Metabolism; Energy metabolism","4357","MPST","2.8.1.2 2.8.1.1","K01011","mercaptopyruvate sulfurtransferase"
